region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled,Vendedor,Región,Ventas,Costos,Fecha_Venta,Metodo_Pago,Ganancia,Rentabilidad,Costo_Por_Venta
Australia,Historical,EV stock,Cars,FCEV,2023,Vehicles,65.0,32631.0,556.0,4.61,1914.0,425.67,45.0,80.94,1366.0,4.515312596576508,282.0,69020.0,Carlos,Sur,123,76.68269675258401,2024-10-16 22:05:04.269205,Efectivo,46.31730324741599,Baja,0.6234365589640977
Australia,Historical,EV sales share,Cars,EV,2023,percent,12.0,46476.0,249.0,3.41,1210.2986896488017,28.19,91.0,365.46,1046.0,4.0,252.0,50171.13374779782,Ana,Sur,383,234.45925913502626,2024-10-14 22:05:04.269205,Tarjeta de Crédito,148.54074086497374,Media,0.6121651674543767
Australia,Historical,EV sales,Cars,BEV,2023,Vehicles,87000.0,54934.72238588464,345.0,6.452998917464551,1708.0,235.7,28.0,81.16,2015.0,6.0,80.0,94486.0,Carlos,Norte,104,83.07907726467754,2024-10-11 22:05:04.269205,Efectivo,20.920922735322463,Baja,0.7988372813911302
Australia,Historical,EV stock,Cars,BEV,2023,Vehicles,150000.0,54906.10640761049,368.0,4.71,1454.0,211.3846264844023,66.0,179.35,1417.0,5.0,231.0,75234.0,Luis,Oeste,186,136.37476798587267,2024-09-28 22:05:04.269205,Efectivo,49.625232014127334,Baja,0.7331976773434015
Australia,Historical,EV sales,Cars,FCEV,2023,Vehicles,6.0,47561.0,554.0,4.33,4752.0,878.6432681048373,82.0,148.01,1141.0,2.0,193.0,70227.0,Carlos,Norte,387,322.89565779934964,2024-09-21 22:05:04.269205,Transferencia,64.10434220065036,Baja,0.8343557049078802
Austria,Historical,EV stock,Cars,BEV,2010,Vehicles,350.0,66635.0,274.0,1.19,3706.0,406.18,44.877347573959554,186.13,1381.0,5.0,252.0,96605.0,Ana,Oeste,241,187.36956332378261,2024-10-04 22:05:04.269205,Efectivo,53.630436676217386,Baja,0.7774670677335378
Austria,Historical,EV stock share,Cars,EV,2010,percent,0.00789999961853,42357.0,432.0,11.4,1120.8396918602025,208.22,74.0,171.3,1376.0,4.0,173.0,72678.0,Pedro,Norte,422,344.8869980731998,2024-09-30 22:05:04.269205,Efectivo,77.11300192680022,Baja,0.817267767945971
Austria,Historical,EV stock share,Cars,EV,2011,percent,0.021999999880791,64589.0,435.0,10.2,1715.0,298.41,70.73118121203032,209.2,1711.0,5.0,186.15356219823357,61985.0,Luis,Sur,309,265.02853712606225,2024-09-29 22:05:04.269205,Tarjeta de Crédito,43.97146287393775,Baja,0.857697531152305
Austria,Historical,EV charging points,EV,Publicly available fast,2011,charging points,0.100000001490116,52279.0,363.0,6.86,1280.0,176.52083125000792,85.0,234.16,1747.5989493473878,4.0,228.0,23990.0,Luis,Este,421,288.1784632872291,2024-10-12 22:05:04.269205,Transferencia,132.82153671277092,Media,0.6845094139839171
Austria,Historical,EV charging points,EV,Publicly available slow,2011,charging points,0.100000001490116,30440.0,287.0,9.19,2976.0,341.64,56.0,195.12,2230.0,3.0,250.0,99293.0,Luis,Este,204,148.40766260231666,2024-10-03 22:05:04.269205,Tarjeta de Crédito,55.59233739768334,Baja,0.7274885421682189
Austria,Historical,EV stock,Cars,BEV,2011,Vehicles,990.0,75596.0,396.0,6.14,3558.0,540.8813058154792,68.0,171.72,1487.0,4.0,203.0,64873.0,Carlos,Sur,138,123.65084130142701,2024-10-18 22:05:04.269205,Efectivo,14.349158698572992,Baja,0.8960205891407754
Austria,Historical,EV stock,Cars,BEV,2012,Vehicles,1400.0,76093.0,563.0,6.91,1312.0,295.46,70.0,82.76739956022189,2146.0,3.0,185.4100598458225,26602.0,Maria,Oeste,245,212.57638806770035,2024-10-17 22:05:04.269205,Tarjeta de Crédito,32.42361193229965,Baja,0.8676587268069402
Austria,Historical,EV stock,Cars,PHEV,2012,Vehicles,140.0,52609.0,255.96560117574631,7.6,1197.0,96.72,95.0,470.3,1754.0,3.0,244.0,64991.0,Maria,Norte,470,381.1345074273839,2024-10-07 22:05:04.269205,Efectivo,88.86549257261612,Baja,0.8109244838880508
Austria,Historical,EV charging points,EV,Publicly available fast,2012,charging points,0.100000001490116,51481.0,338.0,2.04,2403.433018690545,321.91,40.0,118.34,1965.0,7.0,291.0,90532.0,Carlos,Este,385,287.51503573082,2024-09-21 22:05:04.269205,Tarjeta de Crédito,97.48496426918001,Baja,0.7467923005995324
Austria,Historical,EV charging points,EV,Publicly available slow,2012,charging points,0.100000001490116,72024.0,450.0578594591499,6.79,3532.0,614.57,53.05345368098858,101.15,2466.0,7.0,250.0,70370.0,Carlos,Este,293,214.62499063478458,2024-10-08 22:05:04.269205,Efectivo,78.37500936521542,Baja,0.7325085004600156
Austria,Historical,EV stock share,Cars,EV,2012,percent,0.032999999821186,61993.0,594.0,4.94,4623.0,1098.42,59.0,99.33,1747.0,5.0,119.0,59486.0,Luis,Oeste,490,324.1297018242143,2024-10-02 22:05:04.269205,Transferencia,165.8702981757857,Media,0.6614891873963556
Austria,Historical,EV stock share,Cars,EV,2013,percent,0.052999999374151,57408.0,417.0,3.16,2294.0,382.64,95.0,299.54679530837586,2139.0,5.0,120.0,50462.0,Maria,Oeste,292,207.10549768090738,2024-09-30 22:05:04.269205,Efectivo,84.89450231909262,Baja,0.7092654030168061
Austria,Historical,EV sales share,Cars,EV,2013,percent,0.200000002980232,56945.0,371.0,2.74,4124.0,612.0,85.0,229.11,1749.6130231650527,5.0,207.0,78641.0,Carlos,Norte,461,309.65959808094925,2024-10-04 22:05:04.269205,Tarjeta de Crédito,151.34040191905075,Media,0.6717127941018421
Austria,Historical,EV charging points,EV,Publicly available fast,2013,charging points,0.100000001490116,72924.0,295.0,5.84,4268.0,503.62,61.0,255.51271552192935,1752.2542868149296,5.0,154.0,99519.0,Luis,Sur,498,337.1276902376191,2024-10-08 22:05:04.269205,Efectivo,160.8723097623809,Media,0.6769632334088737
Austria,Historical,EV charging points,EV,Publicly available slow,2013,charging points,0.100000001490116,55336.97894657242,364.0,2.5,4135.0,602.06,83.0,228.02,2014.0,3.0,186.64321288520128,15605.0,Luis,Norte,189,167.05839066471742,2024-09-22 22:05:04.269205,Transferencia,21.94160933528258,Baja,0.8839068289138488
Austria,Historical,EV stock,Cars,PHEV,2013,Vehicles,410.0,47546.0,286.0,8.48,3864.0,477.4993099546824,47.0,212.18864054807855,1748.759097087703,7.0,261.0,84809.0,Luis,Este,197,135.80266576812573,2024-10-13 22:05:04.269205,Transferencia,61.197334231874265,Baja,0.6893536333407397
Austria,Historical,EV stock,Cars,BEV,2013,Vehicles,2100.0,42250.0,447.0,3.4,3207.0,573.41,66.0,147.65,1557.0,7.0,199.0,56591.0,Carlos,Este,323,275.1928141813266,2024-10-10 22:05:04.269205,Efectivo,47.80718581867342,Baja,0.8519901367842928
Austria,Historical,EV sales,Cars,BEV,2013,Vehicles,650.0,32505.0,112.0,4.16,1372.0,61.47,80.0,714.29,1559.0,5.0,86.0,5977.0,Luis,Este,443,268.6523996834492,2024-09-30 22:05:04.269205,Tarjeta de Crédito,174.34760031655082,Media,0.6064388254705398
Austria,Historical,EV sales,Cars,BEV,2014,Vehicles,1700.0,54743.49406450627,192.0,2.01,99.0,7.6,86.0,454.785578777192,1067.0,7.0,145.0,45591.0,Luis,Oeste,326,220.40314274007343,2024-10-01 22:05:04.269205,Transferencia,105.59685725992657,Media,0.6760832599388755
Austria,Historical,EV stock,Cars,BEV,2014,Vehicles,3400.0,42213.0,504.0,6.51766978856607,2649.0,534.04,39.0,77.38,1748.8252514165142,6.0,262.0,98576.0,Maria,Este,103,68.01019565312275,2024-09-27 22:05:04.269205,Tarjeta de Crédito,34.98980434687725,Baja,0.6602931616808034
Austria,Historical,EV sales,Cars,FCEV,2014,Vehicles,6.0,42344.0,505.0,6.472016958840916,1743.0,352.09,58.0,114.85,1278.0,6.0,89.0,92701.0,Luis,Este,193,153.30763132418366,2024-10-01 22:05:04.269205,Tarjeta de Crédito,39.69236867581634,Baja,0.7943400586745267
Austria,Historical,EV stock,Cars,FCEV,2014,Vehicles,3.0,55015.53718170923,548.0,2.23,2045.997059282832,492.98,53.0,96.72,2027.0,6.0,215.0,50168.4215490847,Ana,Oeste,159,101.45552520328597,2024-10-02 22:05:04.269205,Transferencia,57.54447479671403,Baja,0.6380850641716099
Austria,Historical,EV stock,Cars,PHEV,2014,Vehicles,780.0,55026.607108107135,335.0,5.4,2277.0,305.12,32.0,95.52,1867.0,7.0,271.0,74340.0,Carlos,Sur,155,124.49471500328849,2024-09-22 22:05:04.269205,Tarjeta de Crédito,30.50528499671151,Baja,0.8031917096986354
Austria,Historical,EV charging points,EV,Publicly available fast,2014,charging points,0.100000001490116,55059.00682996259,176.0,9.52,2632.0,185.29,21.0,119.32,1955.0,6.0,238.0,98404.0,Maria,Oeste,413,261.7906862990157,2024-10-17 22:05:04.269205,Tarjeta de Crédito,151.2093137009843,Media,0.6338757537506433
Austria,Historical,EV charging points,EV,Publicly available slow,2014,charging points,0.100000001490116,56810.0,470.0,7.36,2078.0,390.66,73.0,155.32,1862.0,3.0,186.6888036542745,84908.0,Luis,Norte,169,144.9287132809427,2024-10-02 22:05:04.269205,Tarjeta de Crédito,24.071286719057298,Baja,0.8575663507748089
Austria,Historical,EV sales share,Cars,EV,2014,percent,0.569999992847443,60079.0,409.0,1.6,3538.035097018803,575.71,45.0,110.02,2231.0,2.0,284.0,4644.0,Carlos,Oeste,349,255.17866729832917,2024-09-28 22:05:04.269205,Tarjeta de Crédito,93.82133270167083,Baja,0.7311709664708572
Austria,Historical,EV stock share,Cars,EV,2014,percent,0.089000001549721,54787.15707113564,315.24627412295195,4.93,567.0,53.98,94.0,394.96,1926.0,2.0,245.0,83001.0,Carlos,Oeste,207,158.13752730146112,2024-09-28 22:05:04.269205,Efectivo,48.86247269853888,Baja,0.7639494072534354
Austria,Historical,EV stock share,Cars,EV,2015,percent,0.140000000596046,30681.0,456.7366819835272,3.04,3747.2711264721993,656.08,54.0,120.27,1124.0,4.461415733367163,188.35743643155985,68012.0,Maria,Sur,150,104.24633056187068,2024-09-28 22:05:04.269205,Tarjeta de Crédito,45.75366943812932,Baja,0.6949755370791378
Austria,Historical,EV sales share,Cars,EV,2015,percent,0.899999976158142,47588.0,298.0,4.53,3311.0,394.67,35.0,117.45,2345.0,4.0,221.0,90162.0,Pedro,Este,481,305.48704967639657,2024-10-05 22:05:04.269205,Efectivo,175.51295032360343,Media,0.6351082113854398
Austria,Historical,EV charging points,EV,Publicly available fast,2015,charging points,0.100000001490116,56328.0,211.0,11.78,1893.0,159.77,80.0,379.15,1153.0,4.0,278.0,69996.0,Carlos,Oeste,241,156.94271530004164,2024-10-11 22:05:04.269205,Tarjeta de Crédito,84.05728469995836,Baja,0.6512145863072267
Austria,Historical,EV charging points,EV,Publicly available slow,2015,charging points,0.100000001490116,54811.67625301617,248.0,10.38,581.0,57.64,39.0,157.26,1748.9733911280578,3.0,219.0,50168.73077827727,Luis,Este,365,237.44041552122656,2024-10-05 22:05:04.269205,Tarjeta de Crédito,127.55958447877344,Media,0.6505216863595248
Austria,Historical,EV stock,Cars,PHEV,2015,Vehicles,1500.0,54977.33557529363,272.0,10.47,1708.0,185.83,57.272425086028434,267.9707085169273,1748.443660775583,4.0,144.0,40562.0,Maria,Norte,317,263.62021611407175,2024-09-20 22:05:04.269205,Tarjeta de Crédito,53.37978388592825,Baja,0.8316095145554314
Austria,Historical,EV stock,Cars,FCEV,2015,Vehicles,6.0,48210.0,581.0,4.53,3393.0,788.53,22.0,37.87,1747.8559030505296,3.0,187.21488425009372,55326.0,Luis,Sur,311,236.76964653138072,2024-10-17 22:05:04.269205,Transferencia,74.23035346861928,Baja,0.7613171914192306
Austria,Historical,EV sales,Cars,FCEV,2015,Vehicles,4.0,30526.0,540.0,4.69,2837.0,612.79,85.0,157.41,2347.0,4.509673071038718,230.0,95.0,Maria,Oeste,471,352.3644497488586,2024-10-16 22:05:04.269205,Transferencia,118.63555025114141,Media,0.7481198508468335
Austria,Historical,EV sales,Cars,PHEV,2015,Vehicles,1100.0,62763.0,236.0,10.04,2985.0,281.78,29.0,122.88,1748.3518310663176,4.0,239.0,18187.0,Carlos,Oeste,310,196.85397256266816,2024-10-07 22:05:04.269205,Efectivo,113.14602743733184,Media,0.6350128147182844
Austria,Historical,EV stock,Cars,BEV,2015,Vehicles,5000.0,44655.0,181.0,7.54,2815.049262156977,220.89,69.0,381.22,1203.0,7.0,188.0,89996.0,Ana,Norte,394,329.61319810369514,2024-10-03 22:05:04.269205,Efectivo,64.38680189630486,Baja,0.8365817210753683
Austria,Historical,EV sales,Cars,BEV,2015,Vehicles,1700.0,54383.0,435.0,4.36,1627.181542546401,303.98,57.640564728152455,140.23,2295.0,2.0,147.0,60370.0,Luis,Este,444,288.84492748788614,2024-10-06 22:05:04.269205,Tarjeta de Crédito,155.15507251211386,Media,0.65055163848623
Austria,Historical,EV sales,Cars,BEV,2016,Vehicles,3800.0,31271.0,535.0,6.480629892135723,60.0,12.84,52.0,97.2,1789.0,5.0,92.0,3718.0,Carlos,Sur,457,379.7124605482646,2024-09-23 22:05:04.269205,Tarjeta de Crédito,77.28753945173543,Baja,0.8308806576548459
Austria,Historical,EV stock,Cars,BEV,2016,Vehicles,9100.0,55126.38629049352,260.0,10.29,2746.0,281.81099825845234,78.0,300.0,1748.0944890187034,2.0,75.0,35500.0,Pedro,Norte,208,165.46509803965,2024-09-25 22:05:04.269205,Efectivo,42.53490196035,Baja,0.7955052790367788
Austria,Historical,EV sales,Cars,PHEV,2016,Vehicles,1200.0,54823.0,537.0,7.49,4953.0,1063.9,47.0,87.52,1193.0,2.0,122.0,73139.0,Carlos,Norte,413,307.046037080302,2024-09-24 22:05:04.269205,Transferencia,105.95396291969797,Media,0.7434528742864456
Austria,Historical,EV stock,Cars,FCEV,2016,Vehicles,13.0,41500.0,394.0,8.44,4820.0,721.0152401922469,81.0,205.58,2444.0,5.0,209.0,88993.0,Ana,Norte,176,154.14327213494633,2024-09-25 22:05:04.269205,Transferencia,21.85672786505367,Baja,0.875814046221286
Austria,Historical,EV stock,Cars,PHEV,2016,Vehicles,2300.0,55066.083074856506,462.0,4.08,2381.0,440.01,67.0,145.02,1759.0,4.493205422072549,131.0,42984.0,Luis,Este,371,313.0376509758563,2024-10-09 22:05:04.269205,Transferencia,57.96234902414369,Baja,0.8437672533041949
Austria,Historical,EV charging points,EV,Publicly available fast,2016,charging points,0.100000001490116,32105.0,150.0,6.467617482704688,311.0,18.66,70.0,466.67,1598.0,7.0,166.0,28861.0,Carlos,Este,133,82.68469770967758,2024-09-24 22:05:04.269205,Efectivo,50.31530229032242,Baja,0.6216894564637412
Austria,Historical,EV charging points,EV,Publicly available slow,2016,charging points,0.100000001490116,63008.0,496.1503123536877,2.16,3572.0,684.4,73.0,152.4,2475.0,7.0,155.0,62784.0,Ana,Norte,378,261.9993183353443,2024-10-16 22:05:04.269205,Tarjeta de Crédito,116.0006816646557,Media,0.6931198897760431
Austria,Historical,EV sales share,Cars,EV,2016,percent,1.5,79442.0,150.0,4.92,2329.0,139.74,86.0,470.9891740613789,1165.0,4.0,212.0,23064.0,Pedro,Norte,313,272.1621597644071,2024-09-29 22:05:04.269205,Efectivo,40.83784023559292,Baja,0.8695276669789364
Austria,Historical,EV stock share,Cars,EV,2016,percent,0.239999994635582,55075.41056004178,289.29637960526753,4.47,2474.0,249.38,95.0,376.98,1667.0,7.0,142.0,50168.33643894224,Carlos,Oeste,425,291.48304359638826,2024-10-09 22:05:04.269205,Transferencia,133.51695640361174,Media,0.6858424555209135
Austria,Historical,EV stock share,Cars,EV,2017,percent,0.379999995231628,48980.0,514.0,6.429803686701377,3447.0,708.7,92.0,178.99,1133.0,6.0,103.0,99177.0,Carlos,Oeste,155,135.5162011282013,2024-10-03 22:05:04.269205,Tarjeta de Crédito,19.48379887179871,Baja,0.874298071794847
Austria,Historical,EV sales share,Cars,EV,2017,percent,2.0,50559.0,275.0,6.4267878809958,3376.0,371.36,96.0,349.09,1987.0,2.0,81.0,10282.0,Maria,Este,431,264.54703644488404,2024-10-13 22:05:04.269205,Transferencia,166.45296355511596,Media,0.6137982284104038
Austria,Historical,EV charging points,EV,Publicly available fast,2017,charging points,0.100000001490116,53742.0,344.519741207149,10.36,1238.6075383219884,143.4,27.0,70.5,1749.0810674570805,2.0,248.0,60028.0,Ana,Oeste,147,99.06608069241597,2024-09-29 22:05:04.269205,Tarjeta de Crédito,47.933919307584034,Baja,0.6739189162749385
Austria,Historical,EV charging points,EV,Publicly available slow,2017,charging points,0.100000001490116,55040.04839715395,253.0,5.75,2463.0,249.26,52.0,205.53,1963.0,4.526639724732009,135.0,94874.0,Ana,Sur,389,279.2687377853641,2024-10-14 22:05:04.269205,Transferencia,109.73126221463588,Media,0.7179144930215016
Austria,Historical,EV stock,Cars,PHEV,2017,Vehicles,3900.0,53050.0,186.0,5.95,482.0,35.86,89.0,478.49,1748.3456628891934,4.415495973662779,80.0,38266.0,Luis,Este,144,100.69580705802966,2024-10-06 22:05:04.269205,Efectivo,43.30419294197034,Baja,0.6992764379029838
Austria,Historical,EV stock,Cars,FCEV,2017,Vehicles,19.0,42047.0,585.0,6.435536374701992,2680.0,627.12,91.0,155.56,1715.0,7.0,219.0,11243.0,Pedro,Sur,451,284.238328996107,2024-10-03 22:05:04.269205,Transferencia,166.761671003893,Media,0.6302401973306142
Austria,Historical,EV sales,Cars,FCEV,2017,Vehicles,2.0,50971.0,140.0,3.47,2704.881404545354,164.64,57.0,364.4444325589489,1748.1340927522206,3.0,130.0,50169.53951288757,Pedro,Este,229,167.24680214178395,2024-09-19 22:05:04.269205,Tarjeta de Crédito,61.753197858216055,Baja,0.7303353805318076
Austria,Historical,EV sales,Cars,PHEV,2017,Vehicles,1700.0,78314.0,394.0,5.03,195.34533525406823,23.64,67.0,170.05,1383.0,4.0,77.0,74796.0,Maria,Norte,403,327.2284296963686,2024-09-24 22:05:04.269205,Efectivo,75.77157030363139,Baja,0.8119812151274656
Austria,Historical,EV stock,Cars,BEV,2017,Vehicles,15000.0,79531.0,323.0,5.69,3027.0,391.09,51.0,157.89,1288.0,4.497233069507667,198.0,72525.0,Ana,Sur,402,302.71232416645756,2024-09-28 22:05:04.269205,Efectivo,99.28767583354244,Baja,0.7530157317573571
Austria,Historical,EV sales,Cars,BEV,2017,Vehicles,5400.0,59615.0,304.0,6.449495179722785,1477.0,152.3980735051636,54.0,228.2944585760453,1320.0,5.0,153.0,30527.0,Luis,Este,478,302.2476377935839,2024-10-14 22:05:04.269205,Tarjeta de Crédito,175.75236220641608,Media,0.6323172338777906
Austria,Historical,EV sales,Cars,BEV,2018,Vehicles,6800.0,54802.59968216912,418.064935122617,9.94,595.0,140.66,43.44964873593574,76.14,2289.0,3.0,187.0,70414.0,Maria,Este,358,250.1259788549433,2024-09-19 22:05:04.270202,Transferencia,107.8740211450567,Media,0.6986759185892271
Austria,Historical,EV stock,Cars,BEV,2018,Vehicles,21000.0,55450.92607364715,295.0,11.0,4868.0,574.42,87.0,353.9340088132919,2083.0,5.0,123.0,4500.0,Pedro,Norte,103,76.06999152294037,2024-10-03 22:05:04.270202,Transferencia,26.93000847705963,Baja,0.7385436070188386
Austria,Historical,EV sales,Cars,PHEV,2018,Vehicles,2300.0,72307.0,489.0,3.54,1508.0,352.6114764217378,74.72688987632603,194.27,1331.0,4.455945790838201,132.0,40646.0,Luis,Sur,104,73.37299939625882,2024-10-05 22:05:04.270202,Tarjeta de Crédito,30.62700060374118,Baja,0.7055096095794118
Austria,Historical,EV sales,Cars,FCEV,2018,Vehicles,7.0,61117.0,275.0,6.495172136378212,1035.2903508362672,37.07,31.0,112.73,2408.0,7.0,269.0,35244.0,Carlos,Sur,154,137.73209475424824,2024-10-05 22:05:04.270202,Tarjeta de Crédito,16.267905245751763,Baja,0.8943642516509626
Austria,Historical,EV stock,Cars,FCEV,2018,Vehicles,24.0,55059.3652884613,591.0,4.12,2518.644908825499,616.2450013910961,43.0,72.76,1431.0,6.0,284.0,65977.0,Maria,Norte,389,309.66586256221683,2024-09-28 22:05:04.270202,Efectivo,79.33413743778317,Baja,0.7960562019594263
Austria,Historical,EV stock,Cars,PHEV,2018,Vehicles,5700.0,79691.0,206.0,2.58,3926.0,323.5,71.0,344.66,1751.618735764731,5.0,179.0,57491.0,Pedro,Norte,252,209.67588279819705,2024-10-17 22:05:04.270202,Efectivo,42.32411720180295,Baja,0.8320471539610994
Austria,Historical,EV charging points,EV,Publicly available fast,2018,charging points,0.100000001490116,55117.80811917331,351.0,10.43,3016.0,423.45,31.25583738214047,59.83,1585.0,3.0,237.0,82740.0,Carlos,Este,280,245.25047988056505,2024-10-14 22:05:04.270202,Tarjeta de Crédito,34.74952011943495,Baja,0.8758945710020181
Austria,Historical,EV charging points,EV,Publicly available slow,2018,charging points,0.100000001490116,41908.0,338.0,10.77,1722.0,232.81,21.0,62.13,1877.0,2.0,187.72276599658224,81716.0,Carlos,Este,164,142.9857901658552,2024-10-04 22:05:04.270202,Efectivo,21.014209834144793,Baja,0.871864574182044
Austria,Historical,EV sales share,Cars,EV,2018,percent,2.59999990463257,40293.0,406.0,8.17,1112.0,180.59,38.0,84.96135066908661,2299.0,4.579520176556469,263.0,13392.0,Maria,Oeste,331,289.98864270171083,2024-10-13 22:05:04.270202,Tarjeta de Crédito,41.01135729828917,Baja,0.8760986184341717
Austria,Historical,EV stock share,Cars,EV,2018,percent,0.529999971389771,54951.07773702116,324.7684005424876,9.38,1662.0,180.83,49.0,180.15,1021.0,7.0,87.0,50168.49771245653,Luis,Oeste,139,111.48428002778883,2024-10-01 22:05:04.270202,Efectivo,27.515719972211173,Baja,0.8020451800560348
Austria,Historical,EV stock share,Cars,EV,2019,percent,0.75,39346.0,251.0,9.49,2515.71121332707,242.7093137819009,50.92297960349643,243.03,1404.0,4.486612390959355,164.0,15238.0,Maria,Oeste,294,197.2212828762074,2024-10-09 22:05:04.270202,Transferencia,96.7787171237926,Baja,0.6708206900551272
